day,CPT(km),CPT_temp(K),LRT(km),LRT_temp(K)
2013-01-08,16.736,191.85,16.736,191.85
2013-01-09,17.042,192.45,16.383,193.25
2013-01-10,17.848,192.85,17.143,193.25
2013-01-11,16.144,194.65,16.144,194.65
2013-01-12,18.509,202.45,15.276,204.05
2013-01-13,18.63,199.05,16.071,201.05
2013-01-14,18.127,199.25,16.224,200.25
2013-01-15,17.693,198.05,17.169,198.45
2013-01-16,18.317,199.25,13.053,212.65
2013-01-17,17.71,197.05,17.71,197.05
2013-01-18,18.819,198.25,16.504,200.05
2013-01-19,17.14,198.25,16.427,199.65
2013-01-20,16.7,199.45,16.7,199.45
2013-01-21,17.825,199.45,15.395,201.45
2013-01-22,16.473,196.65,16.359,196.85
2013-01-23,17.473,196.45,15.179,200.45
2013-01-24,17.513,195.05,16.394,196.85
2013-01-25,16.385,195.65,16.385,195.65
2013-01-26,16.947,191.05,16.947,191.05
2013-01-27,17.66,189.85,17.66,189.85
2013-01-28,17.178,188.85,17.178,188.85
2013-01-29,17.553,187.65,17.553,187.65
2013-01-30,17.623,191.05,16.663,196.05
2013-01-31,18.005,190.85,18.005,190.85
2013-02-01,17.954,190.85,13.642,209.65
2013-02-02,17.563,191.05,17.563,191.05
2013-02-03,17.686,189.85,17.686,189.85
2013-02-04,17.363,192.25,17.363,192.25
2013-02-05,16.966,197.25,16.966,197.25
2013-02-06,17.104,197.85,16.753,198.05
2013-02-07,17.438,200.05,13.647,206.05
2013-02-08,17.417,199.85,14.617,202.65
2013-02-09,16.994,197.85,15.187,199.25
2013-02-10,17.447,196.85,15.353,197.25
2013-02-12,16.43,196.25,16.43,196.25
2013-02-13,17.942,195.25,16.807,195.45
2013-02-14,17.329,193.05,14.631,201.85
2013-02-15,17.559,194.45,16.069,197.25
2013-02-16,17.29,194.05,14.858,201.25
2013-02-17,17.676,195.65,15.885,196.65
2013-02-18,17.034,195.05,16.68,195.25
2013-02-19,17.841,193.05,16.62,197.45
2013-02-20,17.554,193.45,16.593,196.65
2013-02-21,18.72,194.65,17.081,198.15
2013-02-22,17.935,194.85,16.61,196.65
2013-02-23,16.81,196.65,16.81,196.65
2013-02-24,17.525,194.05,17.109,194.25
2013-02-25,17.385,194.65,17.385,194.65
2013-02-26,16.8,196.65,16.8,196.65
2013-02-27,17.831,199.05,17.831,199.05
2013-02-28,17.446,190.65,17.446,190.65
2013-03-01,17.726,193.05,16.704,193.85
2013-03-02,17.523,192.45,17.523,192.45
2013-03-03,16.799,195.85,16.799,195.85
2013-03-04,16.908,197.05,16.164,197.65
2013-03-05,16.064,195.25,16.064,195.25
2013-03-06,16.157,195.45,16.157,195.45
2013-03-07,17.119,194.85,17.119,194.85
2013-03-08,17.895,192.55,,
2013-03-09,17.947,191.85,17.947,191.85
2013-03-10,18.406,191.45,18.406,191.45
2013-03-11,17.078,193.45,17.078,193.45
2013-03-12,16.851,194.05,15.415,197.65
2013-03-13,17.981,192.85,16.183,195.45
2013-03-14,17.707,191.45,16.568,191.85
2013-03-15,16.765,191.25,16.364,191.65
2013-03-16,18.124,188.85,17.399,189.85
2013-03-17,17.167,192.05,17.167,192.05
2013-03-18,17.576,195.05,15.905,196.65
2013-03-19,16.701,195.85,16.093,196.45
2013-03-20,17.218,197.05,14.16,204.85
2013-03-21,16.116,197.45,14.446,202.65
2013-03-22,16.61,198.05,16.61,198.05
2013-03-23,17.996,196.45,16.159,198.65
2013-03-24,17.931,194.45,16.513,197.05
2013-03-25,15.999,197.05,15.999,197.05
2013-03-26,15.933,195.85,15.933,195.85
2013-03-27,16.523,194.65,15.233,200.45
2013-03-28,16.992,195.25,16.992,195.25
2013-03-29,17.79,195.85,16.939,197.25
2013-03-30,17.877,194.65,17.877,194.65
2013-03-31,17.57,195.85,15.932,201.15
2013-04-01,16.727,195.65,16.727,195.65
2013-04-02,17.782,196.85,13.786,204.45
2013-04-03,16.919,193.85,14.787,199.05
2013-04-04,17.361,192.05,17.361,192.05
2013-04-05,16.943,194.25,16.513,196.25
2013-04-06,17.506,192.25,13.502,208.65
2013-04-07,17.607,191.25,16.563,196.25
2013-04-08,17.316,191.45,17.316,191.45
2013-04-09,16.869,193.85,16.533,194.45
2013-04-10,18.21,194.45,16.904,196.45
2013-04-11,17.885,194.05,16.89,194.45
2013-04-12,13.78,207.85,,
2013-04-13,17.601,192.65,17.601,192.65
2013-04-14,15.82,193.85,17.411,195.25
2013-04-15,17.407,192.85,17.407,192.85
2013-04-16,17.193,200.25,15.707,201.25
2013-04-17,16.523,200.45,16.523,200.45
2013-04-18,16.351,201.45,,
2013-04-19,16.241,198.05,16.241,198.05
2013-04-20,16.452,199.45,14.966,201.25
2013-04-21,16.73,198.65,15.153,200.65
2013-04-22,16.72,199.25,16.72,199.25
2013-04-23,16.53,199.45,14.994,199.85
2013-04-24,16.47,198.85,14.567,202.65
2013-04-25,17.719,197.05,16.918,198.45
2013-04-26,19.014,194.05,17.403,197.45
2013-04-27,17.813,194.25,17.813,194.25
2013-04-28,18.298,194.65,17.428,195.45
2013-04-29,17.32,193.65,17.32,193.65
2013-04-30,18.032,194.25,15.652,200.25
2013-05-01,18.593,195.65,17.869,196.45
2013-05-02,17.81,195.05,17.81,195.05
2013-05-03,17.513,193.05,14.16,205.05
2013-05-04,17.783,194.45,14.321,203.85
2013-05-05,17.906,195.05,16.521,201.05
2013-05-06,16.792,196.85,15.947,198.25
2013-05-07,17.325,200.05,16.595,201.05
2013-05-08,16.45,204.25,15.358,204.45
2013-05-09,17.185,200.45,13.247,206.45
2013-05-10,17.026,199.65,16.54,200.45
2013-05-11,16.875,199.25,15.883,201.05
2013-05-12,16.937,195.65,16.937,195.65
2013-05-13,17.72,196.85,14.375,204.05
2013-05-14,18.362,196.45,18.362,196.45
2013-05-15,16.985,196.05,15.821,198.05
2013-05-16,17.677,196.65,14.38,208.45
2013-05-17,17.972,193.45,14.322,204.25
2013-05-18,17.828,194.65,14.289,201.45
2013-05-19,16.999,197.45,14.081,203.65
2013-05-20,17.697,198.05,14.685,203.45
2013-05-21,17.143,197.85,16.715,198.05
2013-05-22,17.665,198.65,15.206,203.65
2013-05-23,16.633,201.85,14.601,204.85
2013-05-24,17.29,202.65,15.194,203.85
2013-05-25,15.833,202.65,15.833,202.65
2013-05-26,17.188,202.45,16.42,202.65
2013-05-27,17.453,199.45,16.009,199.85
2013-05-28,15.654,199.25,15.654,199.25
2013-05-29,14.521,199.45,14.521,199.45
2013-05-30,14.478,198.45,14.478,198.45
2013-05-31,16.023,198.25,13.824,204.65
2013-06-01,17.055,199.85,15.323,200.85
2013-06-02,16.899,200.25,14.479,202.45
2013-06-03,16.935,198.25,15.948,200.05
2013-06-04,15.962,203.65,15.962,203.65
2013-06-05,16.5,203.25,12.084,215.25
2013-06-06,16.867,202.45,15.306,204.05
2013-06-07,16.879,203.65,15.418,205.25
2013-06-08,16.575,199.85,14.42,204.65
2013-06-09,17.229,200.85,15.48,204.25
2013-06-10,17.161,201.85,15.127,204.25
2013-06-11,17.52,204.85,12.365,211.85
2013-06-12,16.552,204.45,12.811,207.85
2013-06-13,16.53,204.65,11.706,214.85
2013-06-14,16.222,202.45,16.222,202.45
2013-06-15,17.259,199.65,15.983,201.05
2013-06-16,17.032,201.25,15.914,202.45
2013-06-17,17.577,200.65,16.212,200.85
2013-06-18,16.876,200.65,15.482,201.85
2013-06-19,16.732,199.25,16.189,199.65
2013-06-20,16.482,197.85,13.454,207.85
2013-06-21,17.445,199.65,13.903,205.25
2013-06-22,14.642,201.25,14.642,201.25
2013-06-23,17.052,202.85,14.001,203.25
2013-06-24,15.6,199.25,15.6,199.25
2013-06-25,17.032,200.05,15.836,201.85
2013-06-26,16.861,200.25,14.09,204.45
2013-06-27,17.409,200.45,13.338,207.85
2013-06-28,17.144,199.85,13.89,208.05
2013-06-29,17.782,200.45,12.568,215.15
2013-06-30,17.086,196.45,17.086,196.45
2013-07-01,16.52,196.45,16.52,196.45
2013-07-02,16.472,198.65,13.656,205.05
2013-07-03,16.162,200.85,15.071,205.85
2013-07-04,16.556,198.45,16.556,198.45
2013-07-05,17.846,198.05,16.492,200.25
2013-07-06,17.91,195.65,14.11,205.25
2013-07-07,17.275,196.45,14.696,201.25
2013-07-08,16.412,197.05,14.698,202.25
2013-07-09,16.15,199.05,16.15,199.05
2013-07-10,17.643,198.45,16.404,199.45
2013-07-11,16.892,199.45,16.892,199.45
2013-07-12,15.854,201.05,13.844,204.45
2013-07-13,15.47,201.65,13.729,204.45
2013-07-14,17.371,200.85,16.5,204.45
2013-07-15,16.597,199.25,16.597,199.25
2013-07-16,16.412,199.25,16.412,199.25
2013-07-17,16.646,200.05,16.646,200.05
2013-07-18,18.261,199.65,16.393,201.45
2013-07-19,16.882,199.85,15.936,201.65
2013-07-20,17.396,200.65,15.765,202.05
2013-07-21,15.982,201.45,14.523,207.95
2013-07-22,17.454,202.25,14.345,204.65
2013-07-23,16.603,200.65,13.148,208.05
2013-07-24,16.833,202.05,14.44,207.05
2013-07-25,17.957,205.65,13.889,208.65
2013-07-26,16.441,204.25,16.441,204.25
2013-07-27,17.223,203.25,16.662,203.45
2013-07-28,16.59,203.05,14.788,205.05
2013-07-29,17.315,198.85,13.274,211.45
2013-07-30,18.227,202.05,12.353,213.25
2013-07-31,17.539,196.85,11.932,215.65
2013-08-01,16.966,194.85,12.029,216.85
2013-08-02,17.288,196.25,17.288,196.25
2013-08-03,17.648,196.05,16.58,199.05
2013-08-04,17.192,197.25,17.192,197.25
2013-08-05,17.994,196.65,16.069,201.65
2013-08-06,17.059,197.45,17.059,197.45
2013-08-07,18.276,200.65,15.772,202.65
2013-08-08,17.257,198.85,14.1,207.05
2013-08-09,15.918,198.65,15.918,198.65
2013-08-10,16.311,198.85,16.311,198.85
2013-08-11,17.268,202.45,15.053,205.05
2013-08-12,18.328,203.65,16.012,204.65
2013-08-13,17.178,203.05,14.861,204.05
2013-08-14,15.242,203.85,,
2013-08-15,17.71,202.65,14.593,208.65
2013-08-16,18.571,203.05,16.199,203.45
2013-08-17,17.779,202.45,15.473,205.05
2013-08-18,17.768,202.85,16.055,206.35
2013-08-19,16.364,203.45,16.364,203.45
2013-08-20,16.491,202.45,15.418,202.85
2013-08-21,16.55,201.45,16.043,202.45
2013-08-22,18.56,200.65,15.629,201.25
2013-08-23,18.125,199.45,15.689,201.05
2013-08-24,16.135,197.65,16.135,197.65
2013-08-25,18.123,195.65,15.65,200.15
2013-08-26,17.263,196.85,15.048,198.85
2013-08-27,17.097,197.25,17.097,197.25
2013-08-28,18.158,199.45,13.91,205.65
2013-08-29,17.102,200.05,17.102,200.05
2013-08-30,16.969,199.65,16.969,199.65
2013-08-31,16.413,201.25,16.413,201.25
2013-09-02,16.441,201.65,11.314,221.85
2013-09-03,17.027,200.65,15.923,202.25
2013-09-04,16.424,199.85,12.17,212.45
2013-09-05,17.092,202.25,15.047,205.05
2013-09-06,16.977,202.05,10.691,225.05
2013-09-07,16.698,203.25,11.593,217.45
2013-09-08,16.46,203.25,13.96,206.65
2013-09-09,16.658,202.05,15.346,203.25
2013-09-10,15.379,202.65,15.379,202.65
2013-09-11,15.48,201.85,15.48,201.85
2013-09-12,17.405,201.25,13.096,210.25
2013-09-13,15.981,200.25,15.981,200.25
2013-09-14,16.616,198.65,16.616,198.65
2013-09-15,17.146,197.65,17.146,197.65
2013-09-16,17.063,200.45,14.798,203.65
2013-09-17,14.312,201.85,14.312,201.85
2013-09-18,15.79,198.25,14.345,203.05
2013-09-19,15.913,200.85,14.795,203.45
2013-09-20,16.06,199.05,16.06,199.05
2013-09-21,16.53,199.45,15.918,199.65
2013-09-22,15.996,197.25,14.877,203.05
2013-09-23,17.1,198.85,16.522,199.45
2013-09-24,16.685,200.65,15.083,204.05
2013-09-25,16.808,199.85,16.808,199.85
2013-09-26,17.082,196.85,12.101,219.25
2013-09-27,16.898,197.65,16.492,199.05
2013-09-28,16.216,199.85,16.216,199.85
2013-09-29,16.857,200.45,16.857,200.45
2013-09-30,17.731,199.45,13.566,206.85
2013-10-01,17.266,201.05,14.04,202.85
2013-10-02,17.026,198.05,14.867,199.65
2013-10-03,15.044,198.25,15.044,198.25
2013-10-04,16.08,199.05,16.08,199.05
2013-10-05,16.406,197.05,16.406,197.05
2013-10-06,17.166,197.05,16.388,198.45
2013-10-07,16.887,197.25,16.887,197.25
2013-10-08,17.918,195.25,17.918,195.25
2013-10-09,17.914,199.45,15.659,202.25
2013-10-10,16.993,197.65,16.346,199.45
2013-10-11,16.608,198.85,16.608,198.85
2013-10-12,17.154,196.45,14.031,205.85
2013-10-13,17.728,199.25,15.575,199.65
2013-10-14,16.986,194.25,16.986,194.25
2013-10-15,16.633,194.85,16.633,194.85
2013-10-16,17.559,194.25,17.559,194.25
2013-10-17,18.883,198.45,14.72,207.55
2013-10-18,17.735,199.65,16.237,204.15
2013-10-19,16.033,198.45,16.033,198.45
2013-10-20,17.511,198.65,16.073,202.25
2013-10-21,15.842,197.85,15.842,197.85
2013-10-22,15.707,195.45,15.707,195.45
2013-10-23,16.855,194.25,16.001,196.05
2013-10-24,17.016,194.25,14.493,201.25
2013-10-25,16.986,192.45,16.356,194.05
2013-10-26,16.912,191.45,16.912,191.45
2013-10-27,17.002,193.25,17.002,193.25
2013-10-28,18.105,195.85,16.323,196.65
2013-10-29,16.987,193.65,16.987,193.65
2013-10-30,18.077,197.05,15.324,200.45
2013-10-31,18.021,197.65,15.927,200.45
2013-11-01,16.48,197.05,15.471,197.25
2013-11-02,15.583,193.45,15.583,193.45
2013-11-03,,,,
2013-11-04,15.784,193.25,15.784,193.25
2013-11-05,16.156,198.05,16.156,198.05
2013-11-06,16.992,198.25,16.043,199.25
2013-11-07,16.59,197.65,16.59,197.65
2013-11-08,16.61,196.85,16.61,196.85
2013-11-09,16.59,198.25,16.142,198.85
2013-11-10,16.806,194.85,16.533,195.45
2013-11-11,18.446,192.05,18.446,192.05
2013-11-12,16.61,194.65,16.61,194.65
2013-11-13,16.434,191.85,16.434,191.85
2013-11-14,18.466,194.05,15.961,196.45
2013-11-18,17.498,195.05,17.498,195.05
2013-11-19,16.617,196.25,16.617,196.25
2013-11-20,16.533,195.05,15.055,200.25
2013-11-21,15.704,195.25,15.704,195.25
2013-11-22,16.01,193.45,16.01,193.45
2013-11-23,16.575,196.45,14.261,203.45
2013-11-24,17.535,197.45,16.907,198.25
2013-11-25,16.817,197.25,16.817,197.25
2013-11-26,17.773,196.05,17.773,196.05
2013-11-27,17.378,193.25,17.378,193.25
2013-11-28,17.389,192.25,17.389,192.25
2013-11-29,17.853,192.45,16.252,197.65
2013-11-30,17.287,191.05,17.287,191.05
2013-12-01,18.015,192.85,16.386,194.25
2013-12-02,17.182,191.45,17.182,191.45
2013-12-03,17.583,193.65,16.806,194.45
2013-12-04,18.09,192.65,16.533,193.85
2013-12-05,16.025,194.65,16.025,194.65
2013-12-06,17.39,192.25,15.959,193.25
2013-12-07,17.576,191.25,16.61,192.05
2013-12-08,17.605,195.34999694824216,16.575,195.84999694824216
2013-12-09,17.596,192.65,16.364,195.65
2013-12-10,16.901,191.45,16.901,191.45
2013-12-11,18.267,192.25,15.629,196.05
2013-12-12,16.817,192.25,16.817,192.25
2013-12-13,17.668,191.65,17.434,191.85
2013-12-14,17.591,191.65,17.591,191.65
2013-12-15,17.42,193.45,17.42,193.45
2013-12-16,16.281,195.25,16.281,195.25
2013-12-17,18.528,196.45,16.192,197.85
2013-12-18,17.197,197.85,15.55,200.65
2013-12-19,17.63,198.25,15.737,202.05
2013-12-20,17.635,197.85,16.746,198.85
2013-12-21,18.543,196.85,17.539,198.25
2013-12-22,18.136,196.65,17.766,197.35
2013-12-23,18.601,195.05,17.665,195.85
2013-12-24,18.887,193.65,17.289,195.45
2013-12-25,17.494,192.65,17.494,192.65
2013-12-26,18.023,194.45,16.633,196.65
2013-12-27,18.436,191.65,16.633,195.85
2013-12-28,18.03,195.25,16.759,195.85
2013-12-29,,,,
2013-12-30,16.792,194.05,16.792,194.05
2013-12-31,16.749,193.25,16.749,193.25
2014-01-01,17.332,191.85,16.181,192.85
2014-01-02,16.165,189.85,16.165,189.85
2014-01-03,18.064,192.65,16.286,193.25
2014-01-04,17.901,191.45,16.584,192.05
2014-01-05,17.433,191.65,16.447,193.85
2014-01-06,16.611,191.85,16.611,191.85
2014-01-07,18.575,195.85,15.75,199.85
2014-01-08,17.961,194.85,16.492,199.45
2014-01-09,16.772,198.05,16.772,198.05
2014-01-10,17.42,196.25,15.822,201.25
2014-01-11,18.167,194.45,16.666,197.45
2014-01-12,18.417,192.85,14.21,205.25
2014-01-13,17.287,193.25,17.287,193.25
2014-01-14,17.357,195.45,14.648,203.55
2014-01-15,17.396,196.85,16.619,197.85
2014-01-16,17.546,193.85,17.546,193.85
2014-01-17,17.93,198.05,16.982,198.25
2014-01-18,18.301,196.45,14.13,206.45
2014-01-19,17.396,196.65,17.396,196.65
2014-01-20,18.469,195.45,16.985,196.85
2014-01-21,17.745,193.45,16.63,194.65
2014-01-22,17.736,193.45,17.736,193.45
2014-01-23,18.003,196.05,16.932,197.65
2014-01-24,19.214,193.45,16.244,196.85
2014-01-25,17.951,192.85,16.809,193.65
2014-01-26,17.456,191.45,16.513,197.65
2014-01-27,17.312,194.45,17.312,194.45
2014-01-28,18.673,194.65,17.446,195.25
2014-01-29,18.551,192.25,16.14,200.25
2014-01-30,17.968,192.45,16.563,195.85
2014-01-31,17.426,194.45,17.426,194.45
2014-02-01,17.827,195.85,12.089,217.85
2014-02-02,16.902,195.45,16.563,196.65
2014-02-03,18.491,194.05,17.729,195.25
2014-02-04,17.253,194.25,17.253,194.25
2014-02-05,18.453,194.85,16.449,196.45
2014-02-06,17.258,193.05,16.507,195.65
2014-02-07,17.112,194.85,17.112,194.85
2014-02-08,18.561,194.85,16.516,197.65
2014-02-09,18.494,195.25,15.919,198.65
2014-02-10,17.511,195.85,19.411,196.25
2014-02-11,17.838,194.05,17.838,194.05
2014-02-12,17.429,193.25,17.429,193.25
2014-02-13,18.281,193.45,17.421,194.85
2014-02-14,18.481,192.85,16.552,197.05
2014-02-15,17.756,193.85,17.024,195.05
2014-02-16,18.142,193.85,16.61,197.05
2014-02-17,17.414,193.85,15.242,199.25
2014-02-18,17.69,196.05,15.976,197.65
2014-02-19,16.916,195.45,16.916,195.45
2014-02-20,16.946,195.65,15.608,199.05
2014-02-21,17.163,196.25,15.903,197.25
2014-02-22,17.612,195.65,15.442,197.05
2014-02-23,17.96,195.85,16.309,196.25
2014-02-24,17.642,196.85,15.951,198.05
2014-02-25,17.971,196.25,16.437,198.45
2014-02-26,16.968,193.85,16.386,195.05
2014-02-27,17.733,192.45,16.837,194.25
2014-02-28,17.993,195.25,16.486,196.25
2014-03-01,16.996,197.45,15.722,199.05
2014-03-02,18.716,198.65,13.516,208.85
2014-03-03,15.919,199.25,15.919,199.25
2014-03-04,15.679,197.85,15.679,197.85
2014-03-05,16.982,196.45,14.504,199.05
2014-03-06,15.288,196.45,15.288,196.45
2014-03-07,17.253,195.25,16.543,196.65
2014-03-08,17.378,195.65,17.378,195.65
2014-03-09,18.263,196.45,16.932,197.05
2014-03-10,17.742,193.05,11.658,223.25
2014-03-11,17.455,193.85,12.182,218.65
2014-03-12,17.388,193.85,16.321,194.85
2014-03-13,17.636,193.65,16.692,195.25
2014-03-14,17.41,194.25,,
2014-03-15,17.78,194.25,16.91,195.45
2014-03-16,17.012,194.05,17.012,194.05
2014-03-17,17.451,196.45,15.951,199.25
2014-03-18,18.339,196.85,16.035,200.05
2014-03-19,16.575,198.14999999999998,16.575,198.14999999999998
2014-03-20,15.94,195.25,15.94,195.25
2014-03-21,16.61,191.85,16.61,191.85
2014-03-22,17.79,193.45,14.833,202.25
2014-03-23,16.553,194.05,16.553,194.05
2014-03-24,16.913,195.85,16.913,195.85
2014-03-25,17.017,198.05,16.108,201.15
2014-03-26,16.263,199.45,16.263,199.45
2014-03-27,18.119,197.25,14.798,202.85
2014-03-28,15.381,200.85,,
2014-03-29,15.15,197.65,15.15,197.65
2014-03-30,17.12,195.85,16.027,199.95
2014-03-31,15.457,194.25,15.457,194.25
2014-04-01,16.309,196.25,16.309,196.25
2014-04-02,15.844,194.85,15.844,194.85
2014-04-03,16.442,193.25,16.442,193.25
2014-04-04,16.432,192.65,16.432,192.65
2014-04-05,16.869,138.25,,
2014-04-06,16.554,192.45,16.123,192.85
2014-04-07,16.871,188.05,16.5,189.25
2014-04-08,16.544,190.05,16.544,190.05
2014-04-09,16.158,191.45,16.158,191.45
2014-04-10,16.756,190.05,16.756,190.05
2014-04-11,16.96,188.45,16.96,188.45
2014-04-12,17.519,189.45,16.298,192.25
2014-04-13,17.183,190.65,16.544,192.85
2014-04-14,17.076,191.85,16.689,192.25
2014-04-15,15.934,191.85,14.99,195.85
2014-04-16,15.326,196.25,15.326,196.25
2014-04-17,17.232,196.45,17.232,196.45
2014-04-18,17.135,194.65,14.09,205.45
2014-04-19,18.036,191.25,13.633,207.85
2014-04-20,17.372,191.65,13.453,208.05
2014-04-22,17.127,197.85,16.577,198.05
2014-04-23,17.505,195.85,15.794,197.25
2014-04-24,18.37,198.05,16.311,199.25
2014-04-25,18.151,197.45,18.151,197.45
2014-04-26,18.24,196.05,16.979,202.25
2014-04-27,18.673,198.45,17.219,200.85
2014-04-28,17.293,198.45,17.293,198.45
2014-04-29,17.459,199.85,16.73,201.15
2014-04-30,17.915,198.05,16.336,200.65
2014-05-01,17.731,197.45,14.443,200.05
2014-05-02,17.798,194.85,13.911,205.45
2014-05-03,16.54,197.05,14.767,201.85
2014-05-04,16.52,197.85,16.52,197.85
2014-05-05,17.027,196.45,13.44,207.25
2014-05-06,16.171,193.05,16.171,193.05
2014-05-07,16.48,198.05,14.12,202.65
2014-05-08,16.119,199.25,16.119,199.25
2014-05-09,16.182,198.65,16.182,198.65
2014-05-10,15.242,199.65,15.242,199.65
2014-05-11,16.611,198.65,16.21,199.05
2014-05-12,15.566,199.25,15.566,199.25
2014-05-13,15.72,193.65,15.72,193.65
2014-05-14,16.393,194.25,16.393,194.25
2014-05-15,16.397,194.05,16.397,194.05
2014-05-16,16.771,194.65,16.771,194.65
2014-05-17,16.46,195.65,16.46,195.65
2014-05-18,16.146,198.85,16.146,198.85
2014-05-19,16.568,200.45,16.568,200.45
2014-05-20,16.928,200.05,16.05,200.45
2014-05-21,18.046,198.05,12.984,210.25
2014-05-22,15.389,194.25,15.389,194.25
2014-05-23,18.244,191.85,17.832,192.25
2014-05-24,16.717,192.65,14.382,202.45
2014-05-25,17.436,191.05,16.493,195.25
2014-05-26,15.967,196.25,15.967,196.25
2014-05-27,17.735,196.65,15.58,199.45
2014-05-28,17.271,200.05,16.361,202.05
2014-05-29,17.149,199.25,11.608,218.45
2014-05-30,16.185,196.85,16.185,196.85
2014-05-31,16.707,195.85,16.707,195.85
2014-06-01,16.432,197.85,14.552,201.05
2014-06-02,15.898,202.25,14.838,206.45
2014-06-03,16.935,205.45,10.538,221.45
2014-06-04,16.787,200.25,16.114,201.65
2014-06-05,16.48,198.05,15.115,202.45
2014-06-06,16.372,198.45,16.037,198.85
2014-06-07,14.492,197.05,14.492,197.05
2014-06-08,15.262,196.05,15.262,196.05
2014-06-09,18.338,195.85,16.876,199.45
2014-06-10,17.458,195.65,16.198,200.65
2014-06-11,17.1,200.65,16.474,200.85
2014-06-12,17.11,198.25,17.11,198.25
2014-06-13,16.675,201.45,15.151,203.65
2014-06-14,18.36,202.85,13.699,204.85
2014-06-15,17.964,202.25,13.05,207.65
2014-06-16,19.201,204.85,14.623,205.25
2014-06-17,15.934,203.05,15.463,203.65
2014-06-18,13.339,207.65,,
2014-06-19,15.522,202.05,14.617,203.45
2014-06-20,16.742,202.65,13.881,205.45
2014-06-21,16.019,198.25,16.019,198.25
2014-06-22,16.53,197.65,16.53,197.65
2014-06-23,16.889,197.45,16.889,197.45
2014-06-24,17.633,199.85,16.573,201.05
2014-06-25,16.645,198.05,16.645,198.05
2014-06-26,17.308,197.85,14.27,201.85
2014-06-27,16.392,198.85,15.042,200.05
2014-06-28,16.947,197.65,14.14,203.65
